36061,evsb,de,evx/id/ukn2
36062,evsb,de,evx/id/ukn3
36063,evsb,de,evx/id/ukn4
36064,evsb,fr,evx/id/ukn1
36065,evsb,fr,evx/id/ukn2
36066,evsb,fr,evx/id/ukn3
36067,evsb,fr,evx/id/ukn4
36752,evsb,ja,evx/id2/ukn
36753,evsb,de,evx/id2/ukn
36754,evsb,fr,evx/id2/ukn
36864,evsb,en,evx/id2/ukn
36910,evsb,ja,evx/id3/ukn1
36911,evsb,ja,evx/id3/ukn2
36912,evsb,ja,evx/id3/ukn3
36913,evsb,ja,evx/id3/ukn4
36914,evsb,ja,evx/id3/ukn5
36915,evsb,en,evx/id3/ukn1
36916,evsb,en,evx/id3/ukn2
36917,evsb,en,evx/id3/ukn3
36918,evsb,en,evx/id3/ukn4
36919,evsb,en,evx/id3/ukn5
36920,evsb,de,evx/id3/ukn1
36921,evsb,de,evx/id3/ukn2
36922,evsb,de,evx/id3/ukn3
36923,evsb,de,evx/id3/ukn4
36924,evsb,de,evx/id3/ukn5
36925,evsb,fr,evx/id3/ukn1
36926,evsb,fr,evx/id3/ukn2
36927,evsb,fr,evx/id3/ukn3
36928,evsb,fr,evx/id3/ukn4
36929,evsb,fr,evx/id3/ukn5
36976,evsb,de,ev/Mog Garden
36977,evsb,fr,ev/Mog Garden
38818,evsb,de,ev/Celennia Memorial Library
38819,evsb,fr,ev/Celennia Memorial Library
39227,evsb,de,ev/Feretory
39228,evsb,fr,ev/Feretory
46561,evsb,ja,evx/id4/ukn1
46562,evsb,ja,evx/id4/ukn2
46563,evsb,ja,evx/id4/ukn3
46564,evsb,ja,evx/id4/ukn4
46565,evsb,ja,evx/id4/ukn5
46566,evsb,ja,evx/id4/ukn6
46567,evsb,en,evx/id4/ukn1
46568,evsb,en,evx/id4/ukn2
46569,evsb,en,evx/id4/ukn3
46570,evsb,en,evx/id4/ukn4
46571,evsb,en,evx/id4/ukn5
46572,evsb,en,evx/id4/ukn6
46704,evsb,ja,evx/id5/ukn1
46705,evsb,ja,evx/id5/ukn2
46706,evsb,en,evx/id5/ukn1
46707,evsb,en,evx/id5/ukn2
47553,evsb,ja,evx/id6/ukn1
47554,evsb,ja,evx/id6/ukn2
47555,evsb,ja,evx/id6/ukn3
47556,evsb,en,evx/id6/ukn1
47557,evsb,en,evx/id6/ukn2
47558,evsb,en,evx/id6/ukn3
47786,evsb,ja,evx/id7/ukn1
47787,evsb,ja,evx/id7/ukn2
47788,evsb,en,evx/id7/ukn1
47789,evsb,en,evx/id7/ukn2
47971,evsb,de,ev/Silver Knife
47972,evsb,fr,ev/Silver Knife
48128,evsb,de,ev/Gwora - Corridor
48129,evsb,fr,ev/Gwora - Corridor
48160,evsb,ja,evx/id8
48161,evsb,en,evx/id8
48488,evsb,de,ev/Gwora - Throne Room
48489,evsb,fr,ev/Gwora - Throne Room
